PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	gPC1	gPC2	gPC3	gPC4	gPC5	PCR	Cohort	Sex	Age	Ethnicity	Height	Weight	BMI	Death cause	Batch ID	Ischemic time	RIN Number	Tissue Type	Tissue	Uberon ID	Intragenic Rate	Total Mapping Rate	Exonic Mapping Rate	rRNA Rate
PC21	0.000692715052686252	0.000461735521860523	4.23626254869341e-05	0.000310800276202536	0.00059490053303673	0.000147498186108933	0.000654295047503232	0.000246842350291988	0.000842127766794868	4.28116640992488e-05	0.000370451529118796	0.000811541425397558	0.00122851322876495	0.00157175717950582	0.00285856262418858	0.00207457497183087	0.000578487497852451	3.33064639553061e-05	4.80336627940497e-05	0.00228831096066322	1	0.00069795715807323	0.000883667537256744	5.12135773143981e-06	0.00123126613352151	0.000184719098452694	0.000425595646325804	0.000227512173339278	0.00130523131656345	0.00047070024567005	0.00025846694698973	0.000589833666295984	0.000286604351222541	0.000660779616505005	0.000782252520522498	2.20908621698996e-05	0.00170187651158222	0.000136619826232819	0.000334633076924973	0.000585854851639554	0.000439633605680306	1.03715121210074e-07	0.00040900062127885	0.000110107210973535	0.000142274640702319	0.000323218471095735	1.89475344528536e-05	6.58620205463379e-05	0.000242192753148092	0.00113662593748389	0.000165427235552047	0.000155930712451945	0.000391871877624565	0.000411671970735558	0.349211367219357	0.00158313777633903	0.0316805102593184	0.137152229084996	0.144826524649979	0.144809343327828	0.0375081324462958	0.130833539423065	0.00273370883588989	0.0706896713267989
PC22	0.00103063037208926	0.000862513369850252	0.000479844055575907	0.00119956859152942	0.00115422499160905	0.000402046694093989	0.000543411857374612	0.000532839654291383	0.00105489395435234	0.000328508737156233	0.00132559639784512	0.00054862465836403	0.00188960502012682	0.000458534552557685	0.00134310456467084	0.00104735247365448	0.00017590666609121	0.000929099221713197	0.000447308011110903	4.94502731662886e-05	0.00069795715807323	1	0.000699167456477873	0.000644719100058394	0.000478058093752564	0.00154254737631896	2.96952317396914e-05	0.000192952339058406	0.000763894779119257	0.000767640559398865	0.000820864668015873	0.000760049266716475	0.000457356962218162	0.000300164254213402	0.000209681818276509	5.36611032102399e-05	0.00125310788675843	0.00121640652824715	0.00129696724911346	0.000586610931852503	0.00138790207665307	0.00077535912999428	0.00147025856812643	3.08228050934422e-06	9.26569935757707e-05	0.000293519381908949	0.000104939495106701	9.21777559251625e-05	1.3000465446584e-06	0.000610149866050513	0.000470850439080165	0.000267046767133405	8.31369877823014e-05	0.000626353967974309	0.249390444581881	0.00461338116237385	0.0413057168303488	0.0533709453486135	0.0566855540545632	0.0566686472024296	0.00337706808290947	0.0791259227027971	0.0269135041458847	0.0583932305572964
PC23	0.000455126776201012	0.000531516724812595	0.00134380668025734	0.000617472829231296	7.77165564205548e-05	0.00168281689507941	0.00130334636575802	0.000669874626175467	0.000571314062565439	0.000109727621571514	0.00180981804914524	0.000670413011276876	0.00238043516489934	0.00123414512878038	0.00335434176807808	0.0036427756174289	0.00298805593003601	9.22617301117477e-05	0.000107431984080719	0.0022192085856596	0.000883667537256744	0.000699167456477873	1	0.000385938926630481	0.00186923747676246	9.36049895775178e-06	0.00119781691920441	0.000636282129374924	0.00109565159814203	0.00259422648770881	0.00119749316664545	0.00065670275094979	0.000935015173425217	0.00123642776868596	0.00177523897920346	0.000674924441585577	0.0032217012039451	0.000520879345891784	0.000360705070755264	0.00219555946370747	0.000154222034664588	0.000399669322681339	0.0002379645093601	0.00016000879857695	0.000474648887682724	0.000188716286466432	4.42567218686494e-05	0.000305166294269515	0.000340224540935661	0.00118837516523595	0.000271050694246295	2.44303857872413e-05	9.9531797510273e-05	0.000420881306295388	0.285636069193804	0.010607483155416	0.00459818156741383	0.075658402312783	0.0781662371564523	0.0781534291761371	0.00235585068153413	0.0313732318878344	0.0746909007733286	0.0185597105091379
PC24	0.000520429565720892	0.000552657171076974	0.000826550613586267	0.000831190429107217	4.08364811640741e-05	0.000186554236228053	9.44206802558469e-05	0.000805883854172103	0.000652830604526073	0.000488993206314146	0.00108043996626108	0.000925304372828449	0.000288778215123221	0.000223166011952777	0.00078281774011437	0.000169819856952748	0.000195512726847174	0.000894722597689315	0.00169274741416751	0.00198123532803265	5.12135773143981e-06	0.000644719100058394	0.000385938926630481	1	7.61052398139082e-05	0.000473138812110177	0.000245423583094467	0.00103756650972774	0.000528488723899424	0.0017405334821735	0.00074321818621336	0.00164101503372566	0.00158925796492883	9.33052716950798e-05	0.000321166710673653	0.000860825416016767	0.00117319476154559	0.000196412741732929	0.0009413745185871	0.000710107081405002	0.000521145141895003	0.00103118302162032	0.000682140163514714	0.000275872176677053	0.000759905450869091	0.000700265652514151	9.30890336004447e-05	0.000488750135261443	2.74106378268264e-05	0.000967161894963013	0.00055715420091682	0.000640279513960137	0.000411592968691688	0.000802053443414333	0.222250744799556	0.00918289072321582	0.0174535492311784	0.0834100535088176	0.087239279353611	0.0872392679675826	0.0476601755431753	0.00231541112660314	0.0094764188251399	0.0401526159308263
PC25	0.000186888007951079	0.000526898211478464	0.000806379899015635	0.000473095440424227	0.000718997590342388	0.00147788618508482	0.000201184991796022	0.000136452416498132	0.00031524432542012	0.000224831621474349	0.00020876294441258	0.00104018437536412	0.00092068756851242	0.00118866765195888	0.00148963868240767	0.000914371849140897	0.00110251736674992	0.000270071570928889	0.000264394295589652	0.00129614339197321	0.00123126613352151	0.000478058093752564	0.00186923747676246	7.61052398139082e-05	1	0.00115263223716574	0.00146161877965456	0.000400926822949147	0.00267579759534184	0.00118145215570391	0.000720588716463445	0.00205636772659204	0.000669829926287105	0.000581255790681074	0.00237673388554286	0.00034396281018744	0.0023726580941576	0.000158139861666387	0.0015944020133771	4.00145829977661e-08	0.0010893040607883	0.000131758618308261	0.00111121394004105	9.67371780478095e-05	0.000710475172209822	0.000543275722015261	2.88785301456613e-05	0.000166123024341423	0.000338431432421391	0.00066130565851119	0.000397032462759979	0.000764528499116306	0.000764129187905992	0.000458778340256099	0.253089342106171	0.00203103916409661	0.0426982271778801	0.0455464500812491	0.0522995577940162	0.0522887417012497	0.01133186695127	0.0511121345256727	0.00868576046466496	0.0652044404137234
PC26	9.80886138976563e-05	6.0805290912869e-05	0.000450707582750093	0.000510707536850048	0.000302389596311027	0.000820107284594571	0.000454046755015607	0.000218811533408766	0.00169937557213274	0.000364238149273192	0.0004942094344875	0.00052299858154909	0.000108278983260915	0.000537396363182476	0.000901608062565791	0.00103085709884043	0.000368779951531893	0.000459188707061072	0.000160068107324078	0.0016576372886139	0.000184719098452694	0.00154254737631896	9.36049895775178e-06	0.000473138812110177	0.00115263223716574	1	0.00032508335700886	0.000224336605403913	0.000506853359542083	0.000707293079108047	0.000218821522197562	0.000607036314522723	0.000226606754915131	0.000166317645442693	0.000331335263447667	0.00025833624491096	0.00152675610755266	0.000471588939291107	0.000777044443998125	0.000627282383389587	0.000271664202784554	0.000381057882320601	3.00920051539108e-05	1.20218104719071e-05	7.66089735620202e-05	2.03266538962646e-05	0.000127630773911612	0.000331271058684382	0.000164740139655913	0.000164008718657707	8.5370632486436e-07	7.52332090543269e-05	0.000196076009994274	0.000683775090601914	0.386870741085354	0.00728349025654401	0.0386385196895151	0.143930031753106	0.146541649282944	0.146541356121701	0.0653800992434873	0.0842396312588716	0.0141279706276942	0.044513358468367
PC27	0.00221599824242423	5.34100443369614e-05	2.08683159867752e-05	0.000694372445145277	3.41696251999948e-05	0.00098079978169459	0.000389335851358428	0.000474346759179543	0.00253690285727079	0.000515156920645589	0.000143702537425098	0.000351315075780024	0.000563921156800614	0.00121227330581001	0.00156482273035703	0.00090798220484678	0.000558327226378186	0.000412122597732637	0.00117436251675225	0.0012137955372751	0.000425595646325804	2.96952317396914e-05	0.00119781691920441	0.000245423583094467	0.00146161877965456	0.00032508335700886	1	0.000310428686562839	0.00127701209376311	0.000653550180036262	0.000508759984455024	0.000366954248561026	0.000215017247930524	0.000329989411487727	0.000888549620019195	0.000252587443273398	0.0011507662403467	0.00126819409304964	0.000507653699404268	0.000759574801969537	0.00103260282751637	3.68537744335259e-05	0.0011580723518736	0.000309428086557354	0.00058524946917924	9.67585891307439e-05	0.000856517367383415	0.000299448856827246	0.000241648681314705	0.00418037751401276	0.000990869116861844	2.58611869742523e-05	0.000491303163244448	0.00114056116266457	0.258058489986775	0.00275268683035874	0.0267993080232888	0.109059719998389	0.112998359508738	0.112972825376986	0.0103286847543558	0.0584546022058709	0.0339100386008895	0.0606397083632566
PC28	0.000609887620507	0.000188910329065036	0.000148225185029164	0.000524869195067916	6.40875116200163e-05	3.72606833535898e-05	0.000701282326339609	0.000659611995087761	0.00122129612887106	5.03131579896073e-06	0.000625337864408729	0.000351776181515731	0.000334057956981196	0.000170753651537086	0.000503857199591217	0.000277012526555898	0.000673242496166309	0.000653433508957857	0.000411282176217352	0.00104687173967485	0.000227512173339278	0.000192952339058406	0.000636282129374924	0.00103756650972774	0.000400926822949147	0.000224336605403913	0.000310428686562839	1	0.000639129704063322	0.000329239526323637	0.000106915204944951	0.000723089151850809	0.000382858434372755	0.000687563672093043	0.000189175055280475	0.000393388750339274	3.84526686876621e-05	0.000218814154186016	0.000503631311014771	0.00023875165380167	0.000297806518760737	0.000154368426063147	0.000354114060169873	6.36978987897645e-06	0.000489409561265447	0.000158505536787572	0.00042532158746009	0.000470099876990608	2.38152310522545e-05	0.00131197178372439	0.00047060744307653	8.8104839169989e-05	0.000521263767301701	0.000531749786863609	0.268517843574176	0.0062464152583454	0.0355572991065618	0.0352947793203508	0.0381732070778389	0.038169583065206	0.0056138308312563	0.0235804894785776	0.00538662890072545	0.0204111120084044
PC29	0.000871487857668118	0.000122567184007107	0.000330077883979053	0.000493984496832155	0.00109097731900796	0.000824045763894681	0.00112638094835742	0.000711028270780181	0.000969791127211128	0.000219810900503772	0.000545357530645489	0.000518113411455765	0.000503092078469672	0.00256634150582409	0.00258883812891392	0.00149588627059994	0.000343250264849199	7.04784868844201e-05	0.000793854318372669	0.00104986308123446	0.00130523131656345	0.000763894779119257	0.00109565159814203	0.000528488723899424	0.00267579759534184	0.000506853359542083	0.00127701209376311	0.000639129704063322	1	0.00131857333305371	0.00118230088963665	0.00097665549884311	0.00153030035361152	0.0012043583962593	0.00339340517650773	0.000152650270689196	0.00047602694736548	0.00114612224168768	0.000962260275992967	7.96583872826016e-05	0.000246992651794068	0.000233575510760638	1.19210533142456e-05	0.000144512352820673	0.000641152749089658	0.000301863902967794	0.000152984394671596	0.000416093072313408	0.00012684814553673	0.00210542949330066	0.000233308088631872	0.000430953010818382	0.000608878571511734	0.000419996152809182	0.37646203160902	0.00141671215921347	0.0249126619562529	0.0297325339099334	0.0413328827239458	0.0410190041267064	0.0475515952363896	0.0218351694003287	0.0203728868961237	0.0223157858789832
PC30	0.000625929984478719	0.000507676564244944	0.00108174679150392	0.000594965238486579	5.34362007195872e-05	0.00150084916241207	0.00207069226093739	0.00122851454841167	0.00123028744123827	3.08645968311975e-05	0.00212872732844256	0.000140845736335295	0.0015957336088958	0.00172811133616226	0.00248631286604294	0.00239382069664722	0.00267737727267241	0.000567794617353843	0.00140620007661546	0.00236078118797115	0.00047070024567005	0.000767640559398865	0.00259422648770881	0.0017405334821735	0.00118145215570391	0.000707293079108047	0.000653550180036262	0.000329239526323637	0.00131857333305371	1	0.00174748030621498	0.00208224740307493	0.00190202692550795	1.75006627867388e-05	0.00197047867581704	0.00135304511946452	0.00227485369474476	0.000938068341798723	0.000784774522711241	0.00212023618548016	0.000668423445822498	0.0012742079338863	0.000407997528908628	0.000344697771942659	0.000763508689375191	0.000396806851542358	0.000269622256637129	0.000737218563234146	0.000803871838455952	0.000897212267779397	0.000191620590469766	0.00027090277652155	0.000134594981644674	0.000731593106052046	0.27293202332252	0.00185417916945171	0.0350901116191836	0.0695326657248758	0.072411271078308	0.0723659639481958	0.0315811048452231	0.0284963868830677	0.011158845014027	0.0314446051271082
PC31	5.40810234295214e-05	0.00179803154214988	9.83101127544784e-05	0.0010494167916542	0.000253790663956571	0.000658589575010558	0.000705492298134306	7.3054620922974e-05	0.000705284179450182	0.000114093895224397	0.00162876749153334	0.000256194013017377	0.00126581852639241	0.00190445606241853	0.00157857417648483	0.000818554021462688	8.18184038091953e-05	0.000160093917849501	0.000508977459065224	0.00130374652210642	0.00025846694698973	0.000820864668015873	0.00119749316664545	0.00074321818621336	0.000720588716463445	0.000218821522197562	0.000508759984455024	0.000106915204944951	0.00118230088963665	0.00174748030621498	1	0.000269305389641156	0.00196881662750538	6.3926039389553e-06	0.00116590859293875	0.000221830360989477	0.00165495700041807	0.00123065936026167	0.000624791923237061	0.000712643755743592	0.00100034449583166	0.000983976934046464	0.000664217412368356	0.000131907758512983	0.000449044235392671	0.000294112274248493	7.69523732317527e-05	0.000321466262833795	0.000646012530238376	0.000229498968672702	6.8250269726287e-05	0.0001591470498256	6.12419427144656e-05	0.000632927812512288	0.284863094514436	0.00284594598445766	0.0011571835141534	0.049853335313376	0.0548537473263377	0.0548451670774154	0.00469123235616754	0.0339458629199026	0.0151539478669173	0.0527736380711517
PC32	3.05244974615018e-06	0.000687224619480386	0.000564514642898721	0.000400974503072941	0.000290868985562284	0.000422743079459729	0.000261927174432927	0.000453815924122035	0.000166515194504188	0.000527480583941672	6.47262168832292e-05	7.20839762356319e-05	0.000303624855329982	0.00151763867071703	0.00121283660389552	0.00142820376749493	0.000890459298498135	0.000292759764882769	0.00145379928886067	0.00164213101644961	0.000589833666295984	0.000760049266716475	0.00065670275094979	0.00164101503372566	0.00205636772659204	0.000607036314522723	0.000366954248561026	0.000723089151850809	0.00097665549884311	0.00208224740307493	0.000269305389641156	1	0.00161928034504748	0.000295765630263897	0.0016323027805775	0.000755039984430903	0.00190535254935016	0.000303120785709512	0.000972012759208898	0.000545250209404768	0.00058325931900571	0.000430426446206764	0.000609715091574205	0.000105297644355387	9.29000488142091e-05	0.000322986908308058	0.000111032831485842	0.000178385821124408	9.31789882472342e-05	7.64084010264145e-05	0.000280958444839853	0.000362078739085663	0.000385223473177503	0.000642059229466931	0.269267425422786	0.00905380097495481	0.0164879039653315	0.0268924260568872	0.0285724835858637	0.0285542720429809	0.00596103041140222	0.022035531956471	0.0365424914768069	0.0477854332473739
PC33	0.00040300214975878	0.00124785289588327	0.000691741063136683	0.000474887877728643	0.000511513612889699	0.000626084086089411	5.36366851902406e-05	0.000755035356567918	0.00068031191102533	0.000532043095252402	0.000986174568331124	0.000221011471537498	0.0016661849116922	0.00119623163033268	0.000554158054152794	0.000833590050278594	0.000108377353622919	0.000211424851597439	0.00112916099899589	0.000274965501101245	0.000286604351222541	0.000457356962218162	0.000935015173425217	0.00158925796492883	0.000669829926287105	0.000226606754915131	0.000215017247930524	0.000382858434372755	0.00153030035361152	0.00190202692550795	0.00196881662750538	0.00161928034504748	1	0.00126124465067631	0.000881585877087332	0.000151011920432123	0.00157081115724029	0.000932927637402145	0.000163964740824622	0.00039133594766852	0.00055531117945793	0.000862299730865448	0.000346271793866318	0.000215837244765527	0.000136576467898852	0.000760919980521063	0.000507019612544641	2.73737937371487e-05	0.000823884171482005	0.00221828459023122	0.000416408897844641	0.000250517644032774	3.20773005706553e-05	0.00132852653310736	0.231041809408248	0.00687899523051969	0.0154839642787397	0.0715788400770088	0.0729421977206525	0.072890020571744	0.000783041551203558	0.00491485539974181	0.041287324028662	0.0795164545536833
PC34	3.38098555993961e-05	0.000471793270018278	0.000293928492791898	6.21868831745098e-05	0.00025056095561579	0.000357357278862882	0.00014773733558777	0.00042165098939427	0.000137842256774165	0.00034835852896588	0.000350839458850477	2.47975033524517e-05	0.000506306590231414	0.00113020039723872	0.000574548144436868	0.000808813148012901	0.000684054790374679	0.000429680513020577	4.53019059220294e-05	4.90628679686127e-06	0.000660779616505005	0.000300164254213402	0.00123642776868596	9.33052716950798e-05	0.000581255790681074	0.000166317645442693	0.000329989411487727	0.000687563672093043	0.0012043583962593	1.75006627867388e-05	6.3926039389553e-06	0.000295765630263897	0.00126124465067631	1	7.71092561804888e-05	0.000351998032478019	0.000652080601774834	0.000997445564753036	0.000370108276870962	0.00112272918986777	0.000445140603690409	0.000322345685223718	0.000305522397434912	0.000290132137138866	0.000907040673435484	0.000952718565881646	0.000647338406702539	0.00041073835893707	6.3674300210191e-05	0.000648897950304903	0.000468102772772544	0.0004860416649279	0.00108113068497548	0.000244350062822377	0.328361219376547	0.00785678829501968	0.00318998503869138	0.102876894243115	0.107832818710723	0.10782610621188	0.0531716498482242	0.00870917231501456	0.0299638454319242	0.0369538138866723
PC35	0.0004665810161688	0.000974838027426091	0.000744070608589529	0.000774209252776322	0.000533194043101958	0.0010579707280262	0.00061925275807951	0.000655658481565929	5.06578191049566e-05	0.000367692200613514	0.00036584678560351	0.00126356946497915	7.27213089381836e-06	0.0025928533228972	0.00210337208960365	0.00104195957823296	0.000789043673623336	9.07490337508782e-05	0.00121842642863125	0.00117922074572238	0.000782252520522498	0.000209681818276509	0.00177523897920346	0.000321166710673653	0.00237673388554286	0.000331335263447667	0.000888549620019195	0.000189175055280475	0.00339340517650773	0.00197047867581704	0.00116590859293875	0.0016323027805775	0.000881585877087332	7.71092561804888e-05	1	0.00021977550369311	0.001215572330046	0.000447590603872512	0.00140514957790494	0.00122099949671666	0.000685814776522865	0.000368194025654812	0.000757489391625291	0.000151611276122474	5.09995877966199e-05	0.00032466099977088	7.15859219125661e-05	9.73134823757174e-05	0.00059696376796551	0.000243108223004562	0.000431367017600132	0.000343542315758873	0.000163178819354909	0.000355662945785776	0.239811448661994	0.00180116156390555	0.0256680238891194	0.0428621880833873	0.0486112160941375	0.0485846567782226	0.00212268829562425	0.0437125113532066	0.0178712696044808	0.0764633210638419
PC36	4.38136587623607e-05	0.000647588699900185	0.000501464425073783	0.000134261494611741	4.46266095566713e-05	0.000268050853093508	0.000230610758802916	0.000497913693440892	4.03324467064929e-05	0.000271399455347361	0.000207776241393089	0.000598582631650011	0.000142295751156502	0.000157266333657182	9.13429129478428e-05	0.000231260759518921	0.000119038482688829	0.000507814767160062	0.000548576867734561	0.00043495739195269	2.20908621698996e-05	5.36611032102399e-05	0.000674924441585577	0.000860825416016767	0.00034396281018744	0.00025833624491096	0.000252587443273398	0.000393388750339274	0.000152650270689196	0.00135304511946452	0.000221830360989477	0.000755039984430903	0.000151011920432123	0.000351998032478019	0.00021977550369311	1	0.000946438573569566	4.1199698373965e-06	0.000333335266605494	0.000730947023789619	0.000531974090958348	0.000697856020237783	0.000403748403791869	4.40468348223452e-05	0.000597992738599256	0.000136957885092098	0.000630856883804298	7.89755193351801e-05	0.000314827751767076	0.00200910140492872	3.45903282135563e-05	0.000224993854945425	0.000237592692938795	0.000574538320399303	0.367390974404441	0.00794286651878467	0.0410037759354975	0.0819513986300367	0.086117982880206	0.0860711793252514	6.3655996691875e-05	0.0475442230367459	0.00128577882666036	0.0280260317448967
PC37	0.000540347631562649	0.00143636109140124	0.000144536614796169	0.000682733372076165	0.000274990264856379	0.000624696229025725	0.00108165407666148	0.000779447778671723	0.00212103205023589	0.00115301573664206	0.00116359392202797	0.000546544317261571	0.00185354651388031	0.00194598059683329	0.0042796228431718	0.00437101213452106	0.00224838987321467	0.000313477961422946	0.00096064625404315	0.00346433129194678	0.00170187651158222	0.00125310788675843	0.0032217012039451	0.00117319476154559	0.0023726580941576	0.00152675610755266	0.0011507662403467	3.84526686876621e-05	0.00047602694736548	0.00227485369474476	0.00165495700041807	0.00190535254935016	0.00157081115724029	0.000652080601774834	0.001215572330046	0.000946438573569566	1	0.00035773429556275	0.000222896530008642	0.00280777626801873	0.000474115729753727	0.0010599900076677	0.000207686023621723	0.000316346558843474	0.000172532088846174	0.00053775112981253	0.000143415810756465	0.000631518791253879	0.000783630753501308	0.00123156701774294	0.000443261534872848	0.00035046822540425	0.000103271172279892	0.000717211062176882	0.296717253884632	0.0013080848447196	0.00889585120511922	0.0294587054469096	0.0394031534750739	0.0390988740595865	0.0150118835673848	0.0213987136735168	0.0316789531461462	0.0461195984058232
PC38	0.000193668011596159	0.000591524648874997	0.000846126297094447	0.000304847504977123	9.70025028374736e-05	0.00104168175455794	0.000644398921930177	0.00137404356409531	0.000714087814349989	0.000135685643030145	0.000569684918058042	0.000433535247872778	0.000769249488040172	0.000825767182992557	0.00156111203875884	0.000835143391547818	1.48289386119171e-05	0.000245594596242614	0.000230706870995377	0.000182644403076505	0.000136619826232819	0.00121640652824715	0.000520879345891784	0.000196412741732929	0.000158139861666387	0.000471588939291107	0.00126819409304964	0.000218814154186016	0.00114612224168768	0.000938068341798723	0.00123065936026167	0.000303120785709512	0.000932927637402145	0.000997445564753036	0.000447590603872512	4.1199698373965e-06	0.00035773429556275	1	0.000126519913046933	0.00034984970102341	0.0015558556325756	0.000827486945246557	0.00175287289863036	1.04824315903017e-05	0.000591623339263209	7.96826526644392e-05	0.00027308767868957	0.000378250924545232	0.000213431242621776	0.00234493628229502	0.00123877789201549	0.000360294169064223	0.000256275726638026	0.0005707446572051	0.221731415757363	0.00666868380304847	0.0489241118994972	0.0382443054316525	0.0435144944043036	0.0433317144698792	0.0405637929688463	0.00830824919938993	0.0499202775841119	0.0342017015194123
PC39	0.000643851458714736	0.000551636388993463	4.35454972444495e-05	9.93493609804052e-05	0.000185874800682243	0.000839245293117699	4.0419047035552e-05	0.000366127300711077	0.000792655396756906	3.40747030083363e-06	0.000164454804914907	0.000596046697584234	0.000528655341730862	0.000477206094152061	0.000559102003487181	0.000657785373836706	0.000275166702689126	5.7659414329067e-06	0.000760502023293144	0.000967274414158096	0.000334633076924973	0.00129696724911346	0.000360705070755264	0.0009413745185871	0.0015944020133771	0.000777044443998125	0.000507653699404268	0.000503631311014771	0.000962260275992967	0.000784774522711241	0.000624791923237061	0.000972012759208898	0.000163964740824622	0.000370108276870962	0.00140514957790494	0.000333335266605494	0.000222896530008642	0.000126519913046933	1	0.000173939217602778	0.000177775203476036	5.97446916716284e-05	0.000360411267429204	0.000286659084478374	0.000189095259470366	0.000231343162639756	7.8383578769995e-05	1.00671681776601e-05	0.000100889083976551	0.000961784401121512	0.000107838888294362	0.000155549962981104	7.93709970606533e-05	0.000505713879622502	0.233426623735191	0.00506271109171779	0.0130668513827227	0.0507153520980956	0.052247804125077	0.0522437679818058	0.00379385353357523	0.024070861294992	0.048968517062759	0.0702489961893226
PC40	0.000378480268285046	0.000160042207216379	0.000454526886760002	0.0011468605937212	0.000112081441725908	0.000250445631074811	0.00077860666346577	0.000712236456280699	0.0014043250573939	0.000869737937468191	0.000632116830623784	0.000257567319079326	0.00076311632112528	0.00055721603594042	0.00237314122993675	0.00260031725895165	0.00251074234834927	0.000687154328785581	0.000619340505710563	0.000673608540584389	0.000585854851639554	0.000586610931852503	0.00219555946370747	0.000710107081405002	4.00145829977661e-08	0.000627282383389587	0.000759574801969537	0.00023875165380167	7.96583872826016e-05	0.00212023618548016	0.000712643755743592	0.000545250209404768	0.00039133594766852	0.00112272918986777	0.00122099949671666	0.000730947023789619	0.00280777626801873	0.00034984970102341	0.000173939217602778	1	0.00179816068388224	0.00133130383820251	0.00153707372981959	0.000120629171741654	0.000489001560345169	3.53566256216607e-05	0.000292051899116075	0.000726166608788197	0.000841943812525644	0.000602983296825964	0.000551874539216691	0.00077451783492438	0.000587828910728691	0.00114014417100226	0.299050751213671	0.0115137153248465	0.0271970173726297	0.0407041892823888	0.0468934540703274	0.0465499825495861	0.0508979185450934	0.0105387801510408	0.0592919584213562	0.0184713263974503
gPC1	0.000230419108752218	0.000480637376497783	0.000696420397342738	0.000231238990818394	4.45307869674696e-05	2.52958354933844e-05	0.000307258691879338	0.000752889130940723	0.000700864997304622	5.04096821642205e-05	0.000930983014370484	0.000145849923535349	0.00077149080681134	0.000347797333030569	0.00103244587899546	0.000730816502573735	1.8960540678431e-05	7.61427598357026e-05	0.000244049987558347	0.00116524175137834	0.000439633605680306	0.00138790207665307	0.000154222034664588	0.000521145141895003	0.0010893040607883	0.000271664202784554	0.00103260282751637	0.000297806518760737	0.000246992651794068	0.000668423445822498	0.00100034449583166	0.00058325931900571	0.00055531117945793	0.000445140603690409	0.000685814776522865	0.000531974090958348	0.000474115729753727	0.0015558556325756	0.000177775203476036	0.00179816068388224	1	0.51727397254876	0.793786300573176	0.041759784648384	0.0665799325026887	0.0279013527265184	0.0532845049907228	0.0227905715544076	0.0468370473845352	0.0960834913382451	0.0307729764056171	0.0119008885933585	0.00358023938058798	0.06287102608668	0.25863038560513	0.0401028452528723	0.0288937931830762	0.0295808602907255	0.0358911171216738	0.0353346947620725	0.0137870951486882	0.000302666705917705	0.0155286101185591	0.0325922463320827
gPC2	2.7616987215714e-05	0.00020008435670927	0.000557534831044337	3.75213641871427e-05	0.000449607251527365	0.000120292898549363	0.000233861647727006	0.00070530412117975	7.26044315090624e-05	0.000310643342012254	0.000311739454071603	0.000241685046230978	0.000870653968231716	0.00115726235474849	0.00140847444122009	0.000772143203008778	0.000465795146463633	0.000418833692041418	0.000348968297555358	0.000409983021839648	1.03715121210074e-07	0.00077535912999428	0.000399669322681339	0.00103118302162032	0.000131758618308261	0.000381057882320601	3.68537744335259e-05	0.000154368426063147	0.000233575510760638	0.0012742079338863	0.000983976934046464	0.000430426446206764	0.000862299730865448	0.000322345685223718	0.000368194025654812	0.000697856020237783	0.0010599900076677	0.000827486945246557	5.97446916716284e-05	0.00133130383820251	0.51727397254876	1	0.391971918144204	0.0896442175455288	0.376768528273597	0.0217618150525927	0.0786932446416213	0.0128249384826976	0.00547413836064975	0.142556091713036	0.0538489274313232	0.0234048501676412	0.00265245094031254	0.113041313589597	0.276696861517727	0.0631641293978481	0.0454927607102085	0.0509147902084032	0.0571143093227517	0.0571121138206095	0.0336006623065902	0.0379222124311567	0.0292700553789417	0.0548678640076542
gPC3	0.000176251726540884	0.000340837960507343	0.000798221162658452	0.000268014290951169	0.000181853792855599	4.06607074337058e-05	0.000459217264087452	0.000708124291342726	0.00080940548042802	0.00013887681000174	0.000760108774611438	0.000169147387561174	0.000740006955998836	0.000471328143776809	0.00106730145482705	0.000692042331357841	0.000112491614824802	0.000260172711521564	0.000343587194636006	0.00155149921493777	0.00040900062127885	0.00147025856812643	0.0002379645093601	0.000682140163514714	0.00111121394004105	3.00920051539108e-05	0.0011580723518736	0.000354114060169873	1.19210533142456e-05	0.000407997528908628	0.000664217412368356	0.000609715091574205	0.000346271793866318	0.000305522397434912	0.000757489391625291	0.000403748403791869	0.000207686023621723	0.00175287289863036	0.000360411267429204	0.00153707372981959	0.793786300573176	0.391971918144204	1	0.0563858321562292	0.0087277024771717	0.00167349097086421	0.0905964496852242	0.0408771702881823	0.00282583201564969	0.0545386891110892	0.049825661973929	0.0180304618674334	0.055167992010514	0.0889005678306311	0.25891163670251	0.0460990589358907	0.029784636559019	0.0393899526117717	0.0428915380220045	0.0427302234737585	0.0157382662622079	0.00321847816719974	0.0138678327351381	0.0448977443117123
