PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	gPC1	gPC2	gPC3	gPC4	gPC5	PCR	Cohort	Sex	Age	Ethnicity	Height	Weight	BMI	Death cause	Batch ID	Ischemic time	RIN Number	Tissue Type	Tissue	Uberon ID	Intragenic Rate	Total Mapping Rate	Exonic Mapping Rate	rRNA Rate
gPC4	0.0562776499011537	0.0359652426407214	0.0316927044380367	0.0139943670839553	0.003837080331249	0.037611540342934	0.0231764888302566	0.0100602561317888	0.0317845344396052	0.0178779422975773	0.0244235640825878	0.000493710047145878	0.012986936339494	0.00363426202020988	0.0138998909754645	0.0124348586021081	0.011784957497949	0.00466341362015136	0.00305599029888618	0.00525001893422178	0.0126856467715215	0.0173190115648234	0.0191917653778385	0.00208760804308517	0.00122020830802523	0.00769833178519805	0.000362744619520127	0.00899848986565937	0.00730750525829704	0.00273974692793094	0.00692819990783607	0.00920513896924444	0.00272002369010293	0.00149810339063284	0.0130412411175375	0.0360401622669542	0.0013551391941947	0.0101411793330169	0.00483625604133546	0.0282124967565239	0.041759784648384	0.0896442175455288	0.0563858321562292	1	0.49408716886826	0.00297197399520252	0.128506580784373	0.00325680578840963	0.0330188887684409	0.122684225371469	0.00178341272794718	0.0361858376257168	0.0539676109615374	0.12631453654475	0.299349518028814	0.0664531564267138	0.0191956560020836	0.0542651873740781	0.0613681830467144	0.0612740670972304	0.0256492785384458	0.0274810195015044	0.0481694480641772	0.0221086009798744
gPC5	0.0786800628729146	0.0242633619017872	0.0391407941257031	0.00763588030394083	0.000113036957375046	0.0153033602161526	0.056313535883379	0.0372910128941753	0.024348794014191	0.00224554584332025	0.0332966921302323	0.023088044459212	0.0240783855883017	0.000530347661143203	0.00286064710090646	0.0137508368837855	0.0357365435261508	0.00844958499739807	0.00143438299588189	0.00311384512788954	0.00461665345951995	0.0141901422290929	0.00806130811029344	0.00851105720626654	0.0219723016317176	0.00458011803562804	0.00349351469908164	0.0333925817561818	0.0341779511890625	0.00377317168499404	0.00547221603590789	0.00649883261382724	0.0171764942539782	0.00467631014522968	0.0356454051180917	0.0369101431518297	0.00372716096888751	0.0345091549054686	0.0239245200691791	0.038570793521531	0.0665799325026887	0.376768528273597	0.0087277024771717	0.49408716886826	1	0.0208745208740069	0.164217362473196	0.0465795806842152	0.0843853604421151	0.175630164253385	0.0409632140530039	0.0600867559261523	0.0563120125009421	0.197319489025916	0.302403420597962	0.0490086784390806	0.039246604063965	0.0610849914091732	0.0693135113308971	0.0691267101756052	0.0312093929016831	0.0284730100072708	0.0542208479910687	0.0288315148852721
pcr	0.00712453040051824	0.0277413375112571	0.000147754817029397	0.0215013965219258	0.0271198506878667	0.00392330791988002	0.0173326877041481	0.0156352070329621	0.0183188143421137	0.0567289998758341	0.0653329242130037	0.058107834349352	0.0781593541085988	0.0016771283392382	0.0848394829322185	0.0982172305506993	0.0542586486842732	0.0580308677385377	0.0046680186955032	0.05106309130696	0.0317302039314839	0.185609859459989	0.042621098484488	0.0316493011918854	0.00278754935749367	0.0545375830018201	0.134263168439076	0.0824213181049385	0.134068884705127	0.0685155389779864	0.0460306628207255	0.0447438964893084	0.0162640516170311	0.0447428308136247	0.0276201807150815	0.030301600964838	0.0760484767830389	0.0515750768957439	0.00667846518395983	0.0379632838520332	0.0279013527265184	0.0217618150525927	0.00167349097086421	0.00297197399520252	0.0208745208740069	1	0.0245346383239709	0.115707425297856	0.061507239668044	0.18847258572977	0.0609122682899169	0.0290097226079433	0.0111651108941732	0.0996077778506426	0.678784653585767	0.0413040355733994	0.0536144569972552	0.0809358732068136	0.109756432563256	0.10946588149691	0.0660393173562061	0.0501175429287614	0.00153898284434834	0.0303872215879172
COHORT	0.409017132319084	0.020318813202596	0.0875315334107481	0.258240610514825	0.0468946183999988	0.17625810661346	0.287193099850542	0.0724087128013359	0.098136635377128	0.0619565843864539	0.0127922175708642	0.079683143699381	0.00263409479846504	0.0221522358602708	0.0183716609851173	0.0173645513389717	0.0213754785430368	0.00273229580896423	0.120250943270671	0.0537220649566463	0.00912956644035592	0.0315812305338888	0.00341495068550998	0.0176227019196609	0.0600277840026485	0.0309135657441268	0.037976746333886	0.11261093591476	0.0638361105455738	0.00995968453970892	0.0002110293086174	0.0361796027531726	0.0399580159446881	0.0693634559209349	0.0331640962708293	0.0151180439244151	0.00131884413138705	0.0368592258907333	0.0300382568242001	0.041449125295883	0.0532845049907228	0.0786932446416213	0.0905964496852242	0.128506580784373	0.164217362473196	0.0245346383239709	1	0.121416672803699	0.391991821072134	0.587514382823373	0.146276145489364	0.0793405410737989	0.00461994000411884	0.833506821162741	0.404937914749806	0.707252680313382	0.28157474665101	0.44048880847664	0.445084458472642	0.445084458472588	0.193053891571666	0.0267435175603682	0.206965512780098	0.308192660145972
SEX	0.0444478887724111	0.0350205397975812	0.00607432153305412	0.0409395485917048	0.0313914301126961	0.0514898326485114	0.0400684119210189	0.0336629188430942	0.00494464216554703	9.68260675542334e-05	0.0243312817234177	0.0516974838350668	0.035108890747183	0.0123655039622174	0.0250210512233073	0.0269898768742935	0.00999735694493083	0.0308800028267764	0.0714815861051915	0.0365131428994705	0.0108393076712554	0.0641827256512154	0.00350548586108602	0.0207523806779266	0.0209257040827175	0.0309399066456358	0.000590024078496057	0.00747566626548901	0.0213546887031754	0.0165255961343684	0.0603269738568504	0.0315682191336466	0.0269598759206456	0.0280673200762725	0.0417636956266851	0.0208281958083688	0.0233517483353377	0.0653828295073239	0.0112878486231416	0.00225044055199128	0.0227905715544076	0.0128249384826976	0.0408771702881823	0.00325680578840963	0.0465795806842152	0.115707425297856	0.121416672803699	1	0.0389863832350547	0.0636520401842967	0.700886907977248	0.482301524989106	0.118842523042432	0.185992061555686	0.306099327992082	0.123308997069049	0.0737097985950659	0.27840846565681	0.279997734371733	0.279983423589733	0.0557087542109213	0.0170233624522528	0.00362488885993763	0.0520580160150181
AGE	0.19729425431519	0.0232855088643896	0.0616461837106695	0.135595944157258	0.0347530190055189	0.0200469407245969	0.0724532046794265	0.0171469345203626	0.048181641660973	0.0503205033242467	0.0536603073192158	0.0359761776886796	0.0146170256579338	0.0269758335933024	0.017897738672002	0.0296897772945779	0.0222509135470216	0.0333542105326333	0.0432865865079113	0.0445091087272025	0.0146979536926311	0.0331951072090322	0.0357965675836526	0.00912472789345499	0.095301231436949	0.0597536636847845	0.0607704891446579	0.0107972231744092	0.0402453864215368	0.00515948599063203	0.117884899483404	0.110691600657482	0.00362066394966892	0.0783754231714656	0.00658015896215231	0.00535676512931187	0.0414265064984526	0.027934721178279	0.0124928727338784	0.0760381779690897	0.0468370473845352	0.00547413836064975	0.00282583201564969	0.0330188887684409	0.0843853604421151	0.061507239668044	0.391991821072134	0.0389863832350547	1	0.178326448129561	0.038724099922571	0.0775890870702261	0.0725781153085188	0.448791715483434	0.381302585186219	0.257554948685647	0.166176762422341	0.212903424115413	0.216546048093146	0.216543027228296	0.0799751814024808	0.0527896865405775	0.0872759417162855	0.18071524967658
ETHNCTY	0.264518022814992	0.0611836165560983	0.0376687222348993	0.151180482718047	0.061791911408841	0.126892809921188	0.163064790387355	0.0723555448991905	0.0610804659868783	0.0504248286705359	0.0562027668447259	0.0786142708546713	0.0820411325776723	0.0123587632403079	0.0661241963832587	0.10067412725239	0.0522623676652829	0.0734069263188873	0.0935329986333042	0.0683889288420228	0.0442720412327944	0.120220558479256	0.0501320105761076	0.0272546930646799	0.0325424706859723	0.0674243660008796	0.104181669604546	0.0963815983712777	0.13369193170293	0.100100329531385	0.0284270193656373	0.0517230334131556	0.0693714409426664	0.00923375192006379	0.0794043774003327	0.0446972263311225	0.0790948755320357	0.0773679228770163	0.0553792733249447	0.0522882231871131	0.0960834913382451	0.142556091713036	0.0545386891110892	0.122684225371469	0.175630164253385	0.18847258572977	0.587514382823373	0.0636520401842967	0.178326448129561	1	0.0477258299434635	0.0813671612218822	0.0947214432187552	0.2057760946244	0.427976883957484	0.389373597837338	0.178466477269788	0.0999437751500572	0.11297667362852	0.112434657162754	0.0979425496474884	0.186449634046867	0.143942442251926	0.147110421897465
HGHT	0.0701775670676919	0.0478456565594551	0.00424071050821034	0.0614624557208137	0.00634730618142927	0.0732889908861917	0.0181879408133037	0.0304863584593216	0.0116535991401171	0.0238404036671181	0.0520247090269208	0.0658426361258833	0.0423236902314725	0.00749941775919523	0.0384509439199483	0.0103404714491831	0.0216891750934552	0.0404077988852809	0.0568251716302161	0.0320784968522518	0.0201806156957757	0.0375124199963564	0.0119307140483161	0.0354064279545906	0.0064339932163816	0.0243030901349957	0.00826669653173256	0.00517186497410886	0.0296990786635243	0.000115959801546829	0.0532301243285515	0.0179350706946914	0.0292990735626458	0.0319227263221578	0.0470472551731463	0.0135172733428858	0.0177629756072272	0.0524477674154393	0.00118845089615066	0.0161318437547494	0.0307729764056171	0.0538489274313232	0.049825661973929	0.00178341272794718	0.0409632140530039	0.0609122682899169	0.146276145489364	0.700886907977248	0.038724099922571	0.0477258299434635	1	0.655674403248718	0.122312381125312	0.211709356742066	0.277922014821094	0.147820519278419	0.0688159731206481	0.211348527473115	0.212972380435898	0.212903379416531	0.0548548582985436	0.0107585577426311	0.014645544504065	0.0522406055431749
WGHT	0.0440622146575386	0.0440640299282348	0.00651408381467316	0.0487361024904243	0.015818380985643	0.0317197915558014	0.0390100829144176	0.0286480815387285	0.00951923212477034	0.0398424102767967	0.065917516670159	0.0619970408031939	0.0436621688933814	0.00982317507934523	0.0574355624565107	0.00503989746503409	0.0298182321830733	0.0211028110677682	0.0100733323071195	0.0338942481327275	0.0339918152596341	0.0206006873077824	0.00779310583229645	0.00916661944605622	0.00286039128918357	0.014201853211139	0.011723560811051	0.00513772365679094	0.0419788912039573	0.00593336285761485	0.0263574745129182	0.000562989994097315	0.0207678252841851	0.0510855556637535	0.0201788693036883	0.0324760417467371	0.0304876898123768	0.0229961846292306	0.0247509796282375	0.0282743285095012	0.0119008885933585	0.0234048501676412	0.0180304618674334	0.0361858376257168	0.0600867559261523	0.0290097226079433	0.0793405410737989	0.482301524989106	0.0775890870702261	0.0813671612218822	0.655674403248718	1	0.823503685932007	0.196450363879473	0.274913819336907	0.0841560236334438	0.0651722794951155	0.150638192598907	0.155842300819192	0.155531796110141	0.0347430664303283	0.0260628117585728	0.0127664292927561	0.033623251019094
BMI	0.00507214149778404	0.024602864104652	0.0130962677326653	0.0201499567465583	0.0258816946377619	0.00874346570856772	0.0343256708734069	0.0193101130410948	0.00394140770923221	0.0360789137603967	0.0539597857973995	0.0366205816471831	0.0288564219926463	0.0129832341896672	0.0529395085332715	0.0102033298389341	0.0519865544435167	0.00200176121098794	0.0305981159916138	0.0172923621253757	0.0309476037867077	0.000299904690691513	0.0180648589262374	0.0142597817407111	0.00966222398285046	0.00375066456808751	0.00794398808005118	0.00694298681495118	0.026718746814269	0.00593674160401054	0.00327318115620533	0.0103765654430827	0.00443918452266433	0.039190380045964	0.00720126199308169	0.0321940157449351	0.0253902756098546	0.00565164980199762	0.0336172347538723	0.0273226044283323	0.00358023938058798	0.00265245094031254	0.055167992010514	0.0539676109615374	0.0563120125009421	0.0111651108941732	0.00461994000411884	0.118842523042432	0.0725781153085188	0.0947214432187552	0.122312381125312	0.823503685932007	1	0.168220442090713	0.297048012239224	0.000213228373115543	0.0336832198424162	0.0566225635930291	0.0681613319489904	0.0675449093667748	0.00397567883532781	0.0329452046725553	0.00435103415222945	0.00307213596189572
DTHHRDY	0.360535253652969	0.0586666363610877	0.206032900468165	0.255876611674592	0.102653325271661	0.164027567985822	0.318005721902904	0.270246982201698	0.109414310426447	0.0664475679546886	0.2674683416989	0.124009112826731	0.0353547791802416	0.0446910553164917	0.0338997848061118	0.0482454127525967	0.12660951043732	0.0861068130848957	0.136725868158682	0.062813813139025	0.0810775555623949	0.0340170837517394	0.0364876114541899	0.107460325187733	0.0888372891169672	0.125884106457283	0.0522759543961482	0.124845529309495	0.0614548321019769	0.0876705245036595	0.0788775343432613	0.0855297950549958	0.0857126815163557	0.0976709908398697	0.0640963677905125	0.0973251320943414	0.0435979390924729	0.0405161988075387	0.0667652162840123	0.0307138087235263	0.06287102608668	0.113041313589597	0.0889005678306311	0.12631453654475	0.197319489025916	0.0996077778506426	0.833506821162741	0.185992061555686	0.448791715483434	0.2057760946244	0.211709356742066	0.196450363879473	0.168220442090713	1	0.349016848916681	0.701671431076238	0.264851149479637	0.146970146690716	0.155405136706278	0.155312188780781	0.196433238082077	0.0856882231647851	0.170174984818324	0.332439405550097
SMGEBTCH	0.298273680529196	0.542498668800028	0.296329226720983	0.323934678728615	0.343240277776451	0.265386044545999	0.418348787290213	0.306208398693682	0.261655406312844	0.269315373801115	0.298832975374648	0.331223843383869	0.379409660900759	0.230419855253892	0.328269482002952	0.362415659108274	0.426864823462974	0.522545486107831	0.292172169941843	0.304671689109995	0.292414550715381	0.529205755252998	0.337740133180922	0.298643268558379	0.27368263488724	0.376863650926889	0.382086824176493	0.379049642186907	0.469974798373876	0.346496458155404	0.295892464383026	0.245821875209312	0.332455945690588	0.389286462105544	0.312291622599129	0.34811278529451	0.377205906977741	0.314917991396594	0.263623048747536	0.36845093367996	0.25863038560513	0.276696861517727	0.25891163670251	0.299349518028814	0.302403420597962	0.678784653585767	0.404937914749806	0.306099327992082	0.381302585186219	0.427976883957484	0.277922014821094	0.274913819336907	0.297048012239224	0.349016848916681	1	0.38970339587398	0.387705634972984	0.215802299897015	0.200878294816274	0.201043020728347	0.354244363687432	0.781468969962278	0.346818847213235	0.448043774671521
SMTSISCH	0.333747252629319	0.0360298761952711	0.0295764190049989	0.24286158433302	0.00904873666559283	0.148006577909047	0.296484517065482	0.0637465093609985	0.073310480006078	0.0610782125735811	0.00504915121181144	0.112057208856797	0.0176375739194223	0.0310926560246974	0.0307207004052731	0.0488379000299235	0.0228326615659383	0.0238030010573948	0.112046951082923	0.0443879222937957	0.0312233855638496	0.038865365536713	0.0372998742198737	0.0272135216467907	0.00442653571258646	0.037725919587257	0.067623374261486	0.0563972798622447	0.0994912725649655	0.0281763171345895	0.0113774176876753	0.0353415242551486	0.0445256048476764	0.0710573589958956	0.0319126579787104	0.0250575743517547	0.0293814759225237	0.00231036096575296	9.93882871178232e-05	0.0264049669910795	0.0401028452528723	0.0631641293978481	0.0460990589358907	0.0664531564267138	0.0490086784390806	0.0413040355733994	0.707252680313382	0.123308997069049	0.257554948685647	0.389373597837338	0.147820519278419	0.0841560236334438	0.000213228373115543	0.701671431076238	0.38970339587398	1	0.304701305284663	0.372186240906788	0.391833224506688	0.388652586264865	0.126810213631283	0.0125646925017153	0.17835620594907	0.206121614785463
SMRIN	0.335060164684118	0.183081325500508	0.0945015076808276	0.172823795726748	0.0778148582487929	0.000309239919942359	0.123782575077965	0.193652470173398	0.0836836088402466	0.00264937821114405	0.0887331290664914	0.0233449226636201	0.00725122473427608	0.0473906326137693	0.0267866884251271	0.0244877803561257	0.0459596184033914	0.00456500657169176	0.0731509015045605	0.0261979842328107	0.0186599174720767	0.0390214336530393	0.0488968648405532	0.011741320565854	0.0326023973633099	0.0386855735753303	0.024349932048973	0.0100426400159862	0.0655772503904719	0.0349956418829846	0.0202289916283122	0.0103570527243747	0.00843078916212045	0.00342132055728681	0.0108266881882608	0.00990121682002294	0.053377698298831	0.0200237898734836	0.000134075245515706	0.00411309033978274	0.0288937931830762	0.0454927607102085	0.029784636559019	0.0191956560020836	0.039246604063965	0.0536144569972552	0.28157474665101	0.0737097985950659	0.166176762422341	0.178466477269788	0.0688159731206481	0.0651722794951155	0.0336832198424162	0.264851149479637	0.387705634972984	0.304701305284663	1	0.47045497769715	0.628751352279373	0.625504187427421	0.129139969947592	0.00418636769613235	0.261843152072068	0.241693786235921
SMTS	0.00322391313343198	0.00252225007467427	0.00139362488258547	0.0034587565587523	0.00234041141092021	0.00187569615688671	0.00427272410939965	0.00243364741187642	0.00208135543078392	0.0032191607042725	0.00326220914953697	0.00150893372021251	0.00403230727391687	0.00625510273991163	0.00390598465258923	0.0038593135202681	0.00274293538851512	0.00261631113535326	0.0021649395289256	0.00303229883676328	0.00395869000845429	0.003243852021567	0.00513935186228714	0.0037263221690468	0.00268532188703556	0.0024447237557454	0.00227377147739181	0.00492643514012154	0.00267764031483936	0.00383917975261414	0.00327359303131557	0.00388763733211696	0.00264357093405604	0.00177363291769247	0.00178286459413249	0.00456588054617815	0.00238420062894744	0.00299772737723256	0.00214211930671137	0.00300861666299502	0.0295808602907255	0.0509147902084032	0.0393899526117717	0.0542651873740781	0.0610849914091732	0.0809358732068136	0.44048880847664	0.27840846565681	0.212903424115413	0.0999437751500572	0.211348527473115	0.150638192598907	0.0566225635930291	0.146970146690716	0.215802299897015	0.372186240906788	0.47045497769715	1	1.00000000000001	0.999999999999986	0.708900116106319	0.155025858496021	0.627622675193255	0.779902376224115
SMTSD	0.00360240103769779	0.00344849519925193	0.00201979354487371	0.00402198466483222	0.00337717135180364	0.0020620976033533	0.00588447751311705	0.00259095608854317	0.00249072748027209	0.00491969957990531	0.00460920549220759	0.00254427166780895	0.00436794483291476	0.00785122657674472	0.00705396687977569	0.00480862710284832	0.00338189519136595	0.00304336745303708	0.00251923980995828	0.00484788621848843	0.00720522524353845	0.00502855198556732	0.00872919410331885	0.0062251906636893	0.00416859439827693	0.00319884744604931	0.0025655956520778	0.00644963458619801	0.00289364407037145	0.00410118224995611	0.00469244175767388	0.00628255474617479	0.0046789951904622	0.00229699465759672	0.00221426741271866	0.00581067939846088	0.00347522373565109	0.00416200282492396	0.00309719247180869	0.00363233219477539	0.0358911171216738	0.0571143093227517	0.0428915380220045	0.0613681830467144	0.0693135113308971	0.109756432563256	0.445084458472642	0.279997734371733	0.216546048093146	0.11297667362852	0.212972380435898	0.155842300819192	0.0681613319489904	0.155405136706278	0.200878294816274	0.391833224506688	0.628751352279373	1.00000000000001	1	0.999999999999962	0.732612516224511	0.193662469244719	0.743007039341238	0.848800893385467
SMUBRID	0.00360239537846498	0.00344849519879689	0.0020197867271498	0.00402198461015844	0.00337717107247576	0.00206207852458761	0.00588447702163976	0.00259094049570435	0.00249067441544189	0.00491969878228651	0.00460916885595906	0.00254425815979008	0.00436794173951189	0.00785122590679516	0.00705394465957057	0.00480862075146067	0.00338182783058844	0.00304334455867356	0.0025192244343812	0.00484788563745478	0.00720519006049045	0.00502839900666023	0.0087291926653416	0.00622498224018518	0.00416857737867568	0.0031988290406746	0.00256546308245752	0.00644963186221246	0.00289337627045181	0.00410113514089283	0.00469243402934274	0.00628252863840689	0.00467892430760889	0.00229694818839145	0.00221378577049998	0.00581060371128521	0.00347512614217408	0.00416196503475356	0.00309718807782229	0.00363231223405265	0.0353346947620725	0.0571121138206095	0.0427302234737585	0.0612740670972304	0.0691267101756052	0.10946588149691	0.445084458472588	0.279983423589733	0.216543027228296	0.112434657162754	0.212903379416531	0.155531796110141	0.0675449093667748	0.155312188780781	0.201043020728347	0.388652586264865	0.625504187427421	0.999999999999986	0.999999999999962	1	0.731981206918503	0.193634400003777	0.740941128789778	0.848749451221853
SMNTRART	0.163154825948714	0.011216589835511	0.033731004873562	0.0826508890460447	0.0415094845231138	0.00690328243785357	0.00669526459682884	0.0269265344568022	0.0894739172105352	0.0532737923453311	0.0249201092488242	0.050823581048363	0.0610780362390583	0.107810710415561	0.0302125727166275	0.0184952436201389	0.0276273360485138	0.0199626183131478	0.0125917865882951	0.00702269876794953	0.0104064516067783	0.0244291045673147	0.00100510952988175	0.0115931874045512	0.00360865426401947	0.00935198455468484	0.000216609186882302	0.00331645700697213	0.0137062586243649	0.0111656752657856	0.0185212028986692	0.0428328055787619	0.00775715196256042	0.0232837845955675	0.0301461958494255	0.0396863231891153	0.00393765078304037	0.0315013244782531	0.0264967927588515	0.0662640873687638	0.0137870951486882	0.0336006623065902	0.0157382662622079	0.0256492785384458	0.0312093929016831	0.0660393173562061	0.193053891571666	0.0557087542109213	0.0799751814024808	0.0979425496474884	0.0548548582985436	0.0347430664303283	0.00397567883532781	0.196433238082077	0.354244363687432	0.126810213631283	0.129139969947592	0.708900116106319	0.732612516224511	0.731981206918503	1	0.0918912648416918	0.549604907486146	0.183564520404124
SMMAPRT	0.0104437469585144	0.097296317970543	0.0256877354434576	0.0136460585067113	0.0271876520707178	0.012687608407001	0.0255521256108319	0.0431900233644125	0.0337815773963771	0.0457770203547042	0.052012315494622	0.175389629478635	0.208817186759412	0.0221842675001714	0.00663110535243908	0.159779308998692	0.199832920706468	0.235456423328749	0.0593949681654452	0.014582205946193	0.0291534677256281	0.0889086285926251	0.168658778541898	0.0163571853050005	0.063842446124183	0.0197079257114531	0.0230251065643726	0.0820855840139656	0.0422001225638565	0.0144811783284699	0.00201636505619168	0.0229722677631213	0.0930394812958303	0.073488203221423	0.0360695460804919	0.0877861912889726	0.0405717215800568	0.0407577494338384	0.0203451911810228	0.0197187139579408	0.000302666705917705	0.0379222124311567	0.00321847816719974	0.0274810195015044	0.0284730100072708	0.0501175429287614	0.0267435175603682	0.0170233624522528	0.0527896865405775	0.186449634046867	0.0107585577426311	0.0260628117585728	0.0329452046725553	0.0856882231647851	0.781468969962278	0.0125646925017153	0.00418636769613235	0.155025858496021	0.193662469244719	0.193634400003777	0.0918912648416918	1	0.049746692080658	0.0206805793127469
SMEXNCRT	0.453708015561402	0.203037291490475	0.123154996030277	0.114791523104416	0.0628959102143112	0.0695243284425207	0.086469480474487	0.0496721724446137	0.0396662661689704	0.0680824158228709	0.0153795395815421	0.0857363768973323	0.0222407549446127	0.0613240127494606	0.0122096117861873	0.011470089384923	0.00417726688285031	0.00137235653680995	0.0191875966232468	0.03245881825287	0.0145554207271176	0.047223337920973	0.0294612884469638	0.0082597424170935	0.0251264710373403	0.0659844960353642	0.00451393655307627	0.0323762901799427	0.0125789906780949	0.0279055047196686	0.00211730648236355	0.0147590326061949	0.0411961552873767	0.0264580308232675	0.00795235046819035	0.0259844376846256	0.0226853119780756	0.03821375292704	0.0153617626165978	0.101273461128054	0.0155286101185591	0.0292700553789417	0.0138678327351381	0.0481694480641772	0.0542208479910687	0.00153898284434834	0.206965512780098	0.00362488885993763	0.0872759417162855	0.143942442251926	0.014645544504065	0.0127664292927561	0.00435103415222945	0.170174984818324	0.346818847213235	0.17835620594907	0.261843152072068	0.627622675193255	0.743007039341238	0.740941128789778	0.549604907486146	0.049746692080658	1	0.255773334639572
SMRRNART	0.0927074590998155	0.0817129022006141	0.0516027305440232	0.142993060296988	0.0670225676666092	0.104028102539579	0.061875586673163	0.166639977205642	0.03271042323167	0.0518998430338963	0.175529303100422	0.0216400329611235	0.0638128191550787	0.0253331417782298	0.00656005428126356	0.000846923827218908	0.0374510237878869	0.0195351550482694	0.00362776497516493	0.00847473264556934	0.0452313117995382	0.0166034266774731	0.0517499883502059	0.00326248837372629	0.049908486364446	0.0436081347086435	0.0376908781405403	0.00822469367926408	0.0394028313920309	0.0166037091763632	0.0345411188839857	0.03997146154529	0.0522007468748049	0.0374468938126575	0.0117621308622372	0.0144640918726333	0.0315255899652166	0.0912069304981584	0.00673695036376607	0.0277480309858014	0.0325922463320827	0.0548678640076542	0.0448977443117123	0.0221086009798744	0.0288315148852721	0.0303872215879172	0.308192660145972	0.0520580160150181	0.18071524967658	0.147110421897465	0.0522406055431749	0.033623251019094	0.00307213596189572	0.332439405550097	0.448043774671521	0.206121614785463	0.241693786235921	0.779902376224115	0.848800893385467	0.848749451221853	0.183564520404124	0.0206805793127469	0.255773334639572	1
