set,ENCODE_tissue,GTEx_tissue,odds_ratio,q_val,is_sign,is_matched
FastGxE ts-eQTL Variants,ovary,Brain_Anterior_cingulate_cortex_BA24,2.4106823958939207,0.06357253600123346,0,no
FastGxE ts-eQTL Variants,ovary,Brain_Cerebellum,1.0911483972615212,0.39853987041270617,0,no
FastGxE ts-eQTL Variants,ovary,Breast_Mammary_Tissue,0.9147287644455525,0.9049669599054708,0,no
FastGxE ts-eQTL Variants,ovary,Colon_Sigmoid,1.199053387197262,0.37936453893053657,0,no
FastGxE ts-eQTL Variants,ovary,Colon_Transverse,0.9157089804998366,0.954122015491034,0,no
FastGxE ts-eQTL Variants,ovary,Esophagus_Gastroesophageal_Junction,1.048536646074615,0.7744458930899616,0,no
FastGxE ts-eQTL Variants,ovary,Esophagus_Mucosa,0.9075935309695914,0.9999997903902816,0,no
FastGxE ts-eQTL Variants,ovary,Esophagus_Muscularis,0.8821887744084658,0.9999997903902816,0,no
FastGxE ts-eQTL Variants,ovary,Heart_Atrial_Appendage,0.9605333995146107,0.9011423037719313,0,no
FastGxE ts-eQTL Variants,ovary,Heart_Left_Ventricle,1.1998826100162794,0.19721322945551276,0,no
FastGxE ts-eQTL Variants,ovary,Liver,0.9592267853026433,0.8959183923391957,0,no
FastGxE ts-eQTL Variants,ovary,Muscle_Skeletal,1.109918446896413,0.05239627217128805,0,no
FastGxE ts-eQTL Variants,ovary,Nerve_Tibial,0.9676977069268271,0.9531582300278778,0,no
FastGxE ts-eQTL Variants,ovary,Ovary,0.6113017977823139,0.9999997903902816,0,yes
FastGxE ts-eQTL Variants,ovary,Pancreas,1.1837578006318068,0.10381834792691642,0,no
FastGxE ts-eQTL Variants,ovary,Prostate,1.3021592253978476,0.4476121548265291,0,no
FastGxE ts-eQTL Variants,ovary,Spleen,1.1079439377006852,0.45127443081310675,0,no
FastGxE ts-eQTL Variants,ovary,Stomach,0.953807964349218,0.8841657090262413,0,no
FastGxE ts-eQTL Variants,ovary,Testis,1.087654464886069,0.0360120657741726,1,no
FastGxE ts-eQTL Variants,ovary,Thyroid,1.065780579504094,0.24485628772681087,0,no
FastGxE ts-eQTL Variants,ovary,Whole_Blood,1.044282699383824,0.3260640934045515,0,no
FastGxE ts-eQTL Variants,Peyer's patch,Adipose_Subcutaneous,1,0.7943146740952752,0,no
FastGxE ts-eQTL Variants,Peyer's patch,Adipose_Visceral_Omentum,0.9053539057795357,0.9794941627278249,0,no
FastGxE ts-eQTL Variants,Peyer's patch,Adrenal_Gland,1.1039446678046037,0.36904484360424383,0,no
FastGxE ts-eQTL Variants,Peyer's patch,Artery_Aorta,0.9980880589461935,0.8012740096498917,0,no
FastGxE ts-eQTL Variants,Peyer's patch,Artery_Coronary,1.6869365401818497,0.503773707744626,0,no
FastGxE ts-eQTL Variants,Peyer's patch,Artery_Tibial,1.0049835269766603,0.7626666855077153,0,no
FastGxE ts-eQTL Variants,Peyer's patch,Brain_Anterior_cingulate_cortex_BA24,1.299693278014367,0.4476121548265291,0,no
FastGxE ts-eQTL Variants,Peyer's patch,Brain_Cerebellum,1.0736789047899769,0.37941489026977143,0,no
FastGxE ts-eQTL Variants,Peyer's patch,Breast_Mammary_Tissue,0.9423677484076919,0.8841657090262413,0,no
FastGxE ts-eQTL Variants,Peyer's patch,Colon_Sigmoid,1.2344528262466554,0.18596785971207158,0,no
FastGxE ts-eQTL Variants,Peyer's patch,Colon_Transverse,1.1038067383931303,0.4181512730008054,0,no
FastGxE ts-eQTL Variants,Peyer's patch,Esophagus_Gastroesophageal_Junction,0.8728806798257442,0.954122015491034,0,no
FastGxE ts-eQTL Variants,Peyer's patch,Esophagus_Mucosa,1.0253699247238472,0.5837805775941165,0,no
FastGxE ts-eQTL Variants,Peyer's patch,Esophagus_Muscularis,0.9242483968766156,0.9997064479436676,0,no
FastGxE ts-eQTL Variants,Peyer's patch,Heart_Atrial_Appendage,0.9325093856354867,0.985011648870171,0,no
FastGxE ts-eQTL Variants,Peyer's patch,Heart_Left_Ventricle,1.028298104652375,0.6722326998541895,0,no
FastGxE ts-eQTL Variants,Peyer's patch,Liver,1.007679143231927,0.7728484474747015,0,no
FastGxE ts-eQTL Variants,Peyer's patch,Muscle_Skeletal,1.0823479091480166,0.043264357361151196,1,no
FastGxE ts-eQTL Variants,Peyer's patch,Nerve_Tibial,0.9030818784000906,0.9999997903902816,0,no
FastGxE ts-eQTL Variants,Peyer's patch,Ovary,0.965641353605023,0.8666197187612599,0,no
FastGxE ts-eQTL Variants,Peyer's patch,Pancreas,1.1234633089989194,0.13730011969413974,0,no
FastGxE ts-eQTL Variants,Peyer's patch,Prostate,1.017539918374648,0.7744458930899616,0,no
FastGxE ts-eQTL Variants,Peyer's patch,Spleen,0.90602059706404,0.9999997903902816,0,no
FastGxE ts-eQTL Variants,Peyer's patch,Stomach,1.2489768390205085,0.1807375046585056,0,no
FastGxE ts-eQTL Variants,Peyer's patch,Testis,0.9928482212925932,0.8779300245468815,0,no
FastGxE ts-eQTL Variants,Peyer's patch,Thyroid,0.9296269005096928,0.9999997903902816,0,no
FastGxE ts-eQTL Variants,Peyer's patch,Whole_Blood,1.0340330688573827,0.31156514651754963,0,yes
FastGxE ts-eQTL Variants,posterior cingulate cortex,Adipose_Subcutaneous,0.9027792505393561,0.9999997903902816,0,no
FastGxE ts-eQTL Variants,posterior cingulate cortex,Adipose_Visceral_Omentum,0.9258330684392674,0.9404381150654538,0,no
FastGxE ts-eQTL Variants,posterior cingulate cortex,Adrenal_Gland,1.0985690035294384,0.43920784698708265,0,no
FastGxE ts-eQTL Variants,posterior cingulate cortex,Artery_Aorta,1.055248977177977,0.504755192219841,0,no
FastGxE ts-eQTL Variants,posterior cingulate cortex,Artery_Coronary,1.861404971536017,0.4148172919577329,0,no
FastGxE ts-eQTL Variants,posterior cingulate cortex,Artery_Tibial,0.9844970360643732,0.8767073502256947,0,no
FastGxE ts-eQTL Variants,posterior cingulate cortex,Brain_Anterior_cingulate_cortex_BA24,1.314492621626657,0.5921811735901639,0,no
FastGxE ts-eQTL Variants,posterior cingulate cortex,Brain_Cerebellum,1.064294786876649,0.4708726381439493,0,no
FastGxE ts-eQTL Variants,posterior cingulate cortex,Breast_Mammary_Tissue,1.2387498334530598,0.5418614967466574,0,no
FastGxE ts-eQTL Variants,posterior cingulate cortex,Colon_Sigmoid,0.9196892001105849,0.953575143841294,0,no
FastGxE ts-eQTL Variants,posterior cingulate cortex,Colon_Transverse,0.8097754054018609,0.9999997903902816,0,no
FastGxE ts-eQTL Variants,posterior cingulate cortex,Esophagus_Gastroesophageal_Junction,1.2923886673091198,0.5147245187521078,0,no
FastGxE ts-eQTL Variants,posterior cingulate cortex,Esophagus_Mucosa,0.9213919219091936,0.9999997903902816,0,no
FastGxE ts-eQTL Variants,posterior cingulate cortex,Esophagus_Muscularis,1.094420977887521,0.37941489026977143,0,no
FastGxE ts-eQTL Variants,posterior cingulate cortex,Heart_Atrial_Appendage,1.0411073955328438,0.6594128287515361,0,no
FastGxE ts-eQTL Variants,posterior cingulate cortex,Heart_Left_Ventricle,0.825177220172756,0.9999997903902816,0,no
FastGxE ts-eQTL Variants,posterior cingulate cortex,Liver,0.9948421189981311,0.8169301634236571,0,no
FastGxE ts-eQTL Variants,posterior cingulate cortex,Muscle_Skeletal,0.9572273128011943,0.9999997903902816,0,no
FastGxE ts-eQTL Variants,posterior cingulate cortex,Nerve_Tibial,0.9636697872676402,0.985011648870171,0,no
FastGxE ts-eQTL Variants,posterior cingulate cortex,Ovary,0.850977925801603,0.985011648870171,0,no
FastGxE ts-eQTL Variants,posterior cingulate cortex,Pancreas,1.0214213530550758,0.6850285658020322,0,no
FastGxE ts-eQTL Variants,posterior cingulate cortex,Prostate,1.0657495438428226,0.741260133292243,0,no
FastGxE ts-eQTL Variants,posterior cingulate cortex,Spleen,0.8896838003785115,0.9999997903902816,0,no
FastGxE ts-eQTL Variants,posterior cingulate cortex,Stomach,1.117719041241971,0.5229864127601911,0,no
FastGxE ts-eQTL Variants,posterior cingulate cortex,Testis,0.9900944628707958,0.8880315404109889,0,no
FastGxE ts-eQTL Variants,posterior cingulate cortex,Thyroid,0.9839374267548193,0.9108310966920654,0,no
FastGxE ts-eQTL Variants,posterior cingulate cortex,Whole_Blood,0.8892240227166712,0.9999997903902816,0,no
FastGxE ts-eQTL Variants,prostate gland,Adipose_Subcutaneous,1.068726383199783,0.5374587632644133,0,no
FastGxE ts-eQTL Variants,prostate gland,Adipose_Visceral_Omentum,1.3773257631376878,0.17822360327888204,0,no
FastGxE ts-eQTL Variants,prostate gland,Adrenal_Gland,0.9783382379420944,0.8599327465402803,0,no
FastGxE ts-eQTL Variants,prostate gland,Artery_Aorta,0.9700059478995272,0.8959183923391957,0,no
FastGxE ts-eQTL Variants,prostate gland,Artery_Coronary,1.2535463343388773,0.7744458930899616,0,no
FastGxE ts-eQTL Variants,prostate gland,Artery_Tibial,0.9934019204160287,0.8264008335541815,0,no
FastGxE ts-eQTL Variants,prostate gland,Brain_Anterior_cingulate_cortex_BA24,0.8549399636240844,0.9404381150654538,0,no
FastGxE ts-eQTL Variants,prostate gland,Brain_Cerebellum,1.18446127301107,0.13467782705933073,0,no
FastGxE ts-eQTL Variants,prostate gland,Breast_Mammary_Tissue,2.24270113095542,0.04716365707474459,1,no
FastGxE ts-eQTL Variants,prostate gland,Colon_Sigmoid,1.2068789326877323,0.38637399981442744,0,no
FastGxE ts-eQTL Variants,prostate gland,Colon_Transverse,1.099525916103325,0.5445609150901956,0,no
FastGxE ts-eQTL Variants,prostate gland,Esophagus_Gastroesophageal_Junction,1,0.8267995561395017,0,no
FastGxE ts-eQTL Variants,prostate gland,Esophagus_Mucosa,1.1003430681919582,0.20020548782865283,0,no
FastGxE ts-eQTL Variants,prostate gland,Esophagus_Muscularis,0.9395733055182117,0.9531582300278778,0,no
FastGxE ts-eQTL Variants,prostate gland,Heart_Atrial_Appendage,1.013307861596544,0.7679349665418143,0,no
FastGxE ts-eQTL Variants,prostate gland,Heart_Left_Ventricle,0.982799589776641,0.8560795654870649,0,no
FastGxE ts-eQTL Variants,prostate gland,Liver,1.4255329143992108,0.012927436642156504,1,no
FastGxE ts-eQTL Variants,prostate gland,Muscle_Skeletal,1.136831538830756,0.010908424758987225,1,no
FastGxE ts-eQTL Variants,prostate gland,Nerve_Tibial,0.9802533613890352,0.901512152446184,0,no
FastGxE ts-eQTL Variants,prostate gland,Ovary,0.7745831807714196,0.9997064479436676,0,no
FastGxE ts-eQTL Variants,prostate gland,Pancreas,1.1763540297797899,0.11986583087872364,0,no
FastGxE ts-eQTL Variants,prostate gland,Prostate,0.8097607324304895,0.985011648870171,0,yes
FastGxE ts-eQTL Variants,prostate gland,Spleen,0.9802747128915072,0.8595457044589461,0,no
FastGxE ts-eQTL Variants,prostate gland,Stomach,1.3217779014654172,0.25451611469599544,0,no
FastGxE ts-eQTL Variants,prostate gland,Testis,0.9888094812507223,0.8841657090262413,0,no
FastGxE ts-eQTL Variants,prostate gland,Thyroid,1.0190637319602438,0.6440413809235995,0,no
FastGxE ts-eQTL Variants,prostate gland,Whole_Blood,1.1172015494725156,0.0068151735800284965,1,no
FastGxE ts-eQTL Variants,right lobe of liver,Adipose_Subcutaneous,1.0716231629986332,0.46988921754695523,0,no
FastGxE ts-eQTL Variants,right lobe of liver,Adipose_Visceral_Omentum,0.8848835837004636,0.9794941627278249,0,no
FastGxE ts-eQTL Variants,right lobe of liver,Adrenal_Gland,0.9950382402090727,0.81679592370938,0,no
FastGxE ts-eQTL Variants,right lobe of liver,Artery_Aorta,0.9520940562197233,0.9531582300278778,0,no
FastGxE ts-eQTL Variants,right lobe of liver,Artery_Coronary,0.28166546195687747,0.9999997903902816,0,no
FastGxE ts-eQTL Variants,right lobe of liver,Artery_Tibial,1.069425836178038,0.36246566669838437,0,no
FastGxE ts-eQTL Variants,right lobe of liver,Brain_Anterior_cingulate_cortex_BA24,0.6258625902531353,0.9999997903902816,0,no
FastGxE ts-eQTL Variants,right lobe of liver,Brain_Cerebellum,1.0301949760327913,0.6613090471419896,0,no
FastGxE ts-eQTL Variants,right lobe of liver,Breast_Mammary_Tissue,1.4878915836270474,0.34760428108911673,0,no
FastGxE ts-eQTL Variants,right lobe of liver,Colon_Sigmoid,0.8675825161831957,0.9984464588118109,0,no
FastGxE ts-eQTL Variants,right lobe of liver,Colon_Transverse,1.046516036197013,0.6673732054877372,0,no
FastGxE ts-eQTL Variants,right lobe of liver,Esophagus_Gastroesophageal_Junction,1.6464224718592881,0.1672509813150437,0,no
FastGxE ts-eQTL Variants,right lobe of liver,Esophagus_Mucosa,1.1907470464853642,0.002698322508343751,1,no
FastGxE ts-eQTL Variants,right lobe of liver,Esophagus_Muscularis,1.0324948028255887,0.6673732054877372,0,no
FastGxE ts-eQTL Variants,right lobe of liver,Heart_Atrial_Appendage,0.8993243423021878,0.9999997903902816,0,no
FastGxE ts-eQTL Variants,right lobe of liver,Heart_Left_Ventricle,1.054011469385565,0.6197765987667343,0,no
FastGxE ts-eQTL Variants,right lobe of liver,Liver,1.4748290177112142,6.144534932212149e-4,1,yes
FastGxE ts-eQTL Variants,right lobe of liver,Muscle_Skeletal,1.2007174603077533,4.04789428516109e-6,1,no
FastGxE ts-eQTL Variants,right lobe of liver,Nerve_Tibial,0.9317976832830122,0.9999997903902816,0,no
FastGxE ts-eQTL Variants,right lobe of liver,Ovary,0.6805930774778132,0.9999997903902816,0,no
FastGxE ts-eQTL Variants,right lobe of liver,Pancreas,1.110936959687624,0.2550842184287777,0,no
FastGxE ts-eQTL Variants,right lobe of liver,Prostate,1,0.8251912170407741,0,no
FastGxE ts-eQTL Variants,right lobe of liver,Spleen,1.1262462073501553,0.36904484360424383,0,no
FastGxE ts-eQTL Variants,right lobe of liver,Stomach,0.9647721397346408,0.8767073502256947,0,no
FastGxE ts-eQTL Variants,right lobe of liver,Testis,1.0704865063275837,0.054826129390856494,0,no
FastGxE ts-eQTL Variants,right lobe of liver,Thyroid,1.0173978313118601,0.6371163731789872,0,no
FastGxE ts-eQTL Variants,right lobe of liver,Whole_Blood,1.1993340652888873,9.330774965265164e-9,1,no
FastGxE ts-eQTL Variants,sigmoid colon #1,Adipose_Subcutaneous,0.9493022236003313,0.9451942266214582,0,no
FastGxE ts-eQTL Variants,sigmoid colon #1,Adipose_Visceral_Omentum,0.9833013654563263,0.8431677547411109,0,no
FastGxE ts-eQTL Variants,sigmoid colon #1,Adrenal_Gland,1.217514420801363,0.20161633027768974,0,no
FastGxE ts-eQTL Variants,sigmoid colon #1,Artery_Aorta,1.125005659364445,0.2640811039239985,0,no
FastGxE ts-eQTL Variants,sigmoid colon #1,Artery_Coronary,0.3296267593134275,0.9999997903902816,0,no
FastGxE ts-eQTL Variants,sigmoid colon #1,Artery_Tibial,1.24977251497368,0.003880473982456673,1,no
FastGxE ts-eQTL Variants,sigmoid colon #1,Brain_Anterior_cingulate_cortex_BA24,1.1696727753385245,0.7088316128708149,0,no
FastGxE ts-eQTL Variants,sigmoid colon #1,Brain_Cerebellum,0.9965005825936076,0.8102721793241613,0,no
FastGxE ts-eQTL Variants,sigmoid colon #1,Breast_Mammary_Tissue,1.8926087225381643,0.15009430983442923,0,no
FastGxE ts-eQTL Variants,sigmoid colon #1,Colon_Sigmoid,1.5211497744913463,0.018685010974062628,1,yes
FastGxE ts-eQTL Variants,sigmoid colon #1,Colon_Transverse,0.8333887831517176,0.9999997903902816,0,yes
FastGxE ts-eQTL Variants,sigmoid colon #1,Esophagus_Gastroesophageal_Junction,1.197502642761404,0.5979362747323214,0,no
FastGxE ts-eQTL Variants,sigmoid colon #1,Esophagus_Mucosa,1.0730061801307635,0.32852608093749747,0,no
FastGxE ts-eQTL Variants,sigmoid colon #1,Esophagus_Muscularis,1.0839832610506217,0.4708726381439493,0,no
FastGxE ts-eQTL Variants,sigmoid colon #1,Heart_Atrial_Appendage,0.9514813684411312,0.9212630064527698,0,no
FastGxE ts-eQTL Variants,sigmoid colon #1,Heart_Left_Ventricle,1.1056573780334846,0.4148172919577329,0,no
FastGxE ts-eQTL Variants,sigmoid colon #1,Liver,1.0073276646219242,0.7744458930899616,0,no
FastGxE ts-eQTL Variants,sigmoid colon #1,Muscle_Skeletal,1.1994571085328452,6.030838649354903e-5,1,no
FastGxE ts-eQTL Variants,sigmoid colon #1,Nerve_Tibial,0.9592194556179003,0.9815684607614537,0,no
FastGxE ts-eQTL Variants,sigmoid colon #1,Ovary,0.8352497996672807,0.9794941627278249,0,no
FastGxE ts-eQTL Variants,sigmoid colon #1,Pancreas,1.0951022028016903,0.38637399981442744,0,no
FastGxE ts-eQTL Variants,sigmoid colon #1,Prostate,1.0726013710560218,0.7382265768237717,0,no
FastGxE ts-eQTL Variants,sigmoid colon #1,Spleen,1.159320152144932,0.32099720308680874,0,no
FastGxE ts-eQTL Variants,sigmoid colon #1,Stomach,1.082699992456126,0.6533361815282207,0,no
FastGxE ts-eQTL Variants,sigmoid colon #1,Testis,1.0266565893646893,0.4732886054733894,0,no
FastGxE ts-eQTL Variants,sigmoid colon #1,Thyroid,0.9926053499917512,0.8520684664203936,0,no
FastGxE ts-eQTL Variants,sigmoid colon #1,Whole_Blood,1.2267677572518516,1.058523688333885e-8,1,no
FastGxE ts-eQTL Variants,sigmoid colon #2,Adipose_Subcutaneous,1.0398159176836939,0.6535682358084742,0,no
FastGxE ts-eQTL Variants,sigmoid colon #2,Adipose_Visceral_Omentum,1.1822080019689443,0.4720874705463455,0,no
FastGxE ts-eQTL Variants,sigmoid colon #2,Adrenal_Gland,1.1643218166203735,0.32390364030589375,0,no
FastGxE ts-eQTL Variants,sigmoid colon #2,Artery_Aorta,1.0636554810423715,0.5153747946479659,0,no
FastGxE ts-eQTL Variants,sigmoid colon #2,Artery_Coronary,0.3296267593134275,0.9999997903902816,0,no
FastGxE ts-eQTL Variants,sigmoid colon #2,Artery_Tibial,1.3700865944188987,2.0060798565725608e-5,1,no
FastGxE ts-eQTL Variants,sigmoid colon #2,Brain_Anterior_cingulate_cortex_BA24,2.3699532972464703,0.11307363494782668,0,no
FastGxE ts-eQTL Variants,sigmoid colon #2,Brain_Cerebellum,1.1724370453333328,0.1588547538111376,0,no
FastGxE ts-eQTL Variants,sigmoid colon #2,Breast_Mammary_Tissue,1.9031685126631772,0.13157798470155502,0,no
FastGxE ts-eQTL Variants,sigmoid colon #2,Colon_Sigmoid,2.4632105841877983,5.591348647537077e-9,1,yes
FastGxE ts-eQTL Variants,sigmoid colon #2,Colon_Transverse,0.9581341846535263,0.8910599560895557,0,yes
FastGxE ts-eQTL Variants,sigmoid colon #2,Esophagus_Gastroesophageal_Junction,1.5116608441395643,0.3389922392225453,0,no
FastGxE ts-eQTL Variants,sigmoid colon #2,Esophagus_Mucosa,1.0970255142979966,0.22246914647391472,0,no
FastGxE ts-eQTL Variants,sigmoid colon #2,Esophagus_Muscularis,1.1276917717093522,0.32759627287816145,0,no
FastGxE ts-eQTL Variants,sigmoid colon #2,Heart_Atrial_Appendage,1.0799028485802618,0.5630469333696267,0,no
FastGxE ts-eQTL Variants,sigmoid colon #2,Heart_Left_Ventricle,1.045436059991807,0.6613090471419896,0,no
FastGxE ts-eQTL Variants,sigmoid colon #2,Liver,1.1141449637697969,0.4669989909728497,0,no
FastGxE ts-eQTL Variants,sigmoid colon #2,Muscle_Skeletal,1.3477059925648716,6.322101590373178e-12,1,no
FastGxE ts-eQTL Variants,sigmoid colon #2,Nerve_Tibial,0.9425443694031217,0.9999997903902816,0,no
FastGxE ts-eQTL Variants,sigmoid colon #2,Ovary,0.617170672430282,0.9999997903902816,0,no
FastGxE ts-eQTL Variants,sigmoid colon #2,Pancreas,1.09314617406468,0.39479757522289377,0,no
FastGxE ts-eQTL Variants,sigmoid colon #2,Prostate,0.8937470392103047,0.9212630064527698,0,no
FastGxE ts-eQTL Variants,sigmoid colon #2,Spleen,1.0191351507306472,0.7460020643487275,0,no
FastGxE ts-eQTL Variants,sigmoid colon #2,Stomach,0.866228168075091,0.985011648870171,0,no
FastGxE ts-eQTL Variants,sigmoid colon #2,Testis,1.1053035614929008,0.012177882305406723,1,no
FastGxE ts-eQTL Variants,sigmoid colon #2,Thyroid,0.9893331588216406,0.8666197187612599,0,no
FastGxE ts-eQTL Variants,sigmoid colon #2,Whole_Blood,1.3132371931057152,2.2240689737759036e-14,1,no
FastGxE ts-eQTL Variants,sigmoid colon #3,Adipose_Subcutaneous,1.0082847387226106,0.7626666855077153,0,no
FastGxE ts-eQTL Variants,sigmoid colon #3,Adipose_Visceral_Omentum,1.0301015105272653,0.7348274456950576,0,no
FastGxE ts-eQTL Variants,sigmoid colon #3,Adrenal_Gland,1.0913520014978193,0.4476121548265291,0,no
FastGxE ts-eQTL Variants,sigmoid colon #3,Artery_Aorta,1.0483580668025974,0.5418614967466574,0,no
FastGxE ts-eQTL Variants,sigmoid colon #3,Artery_Coronary,1.293510221020952,0.6915406891387625,0,no
FastGxE ts-eQTL Variants,sigmoid colon #3,Artery_Tibial,1.105465192012908,0.15992567489281082,0,no
FastGxE ts-eQTL Variants,sigmoid colon #3,Brain_Anterior_cingulate_cortex_BA24,1,0.8309049642493207,0,no
FastGxE ts-eQTL Variants,sigmoid colon #3,Brain_Cerebellum,1.0570189502872773,0.5017019484962326,0,no
FastGxE ts-eQTL Variants,sigmoid colon #3,Breast_Mammary_Tissue,2.333625009890834,0.0053943502402608754,1,no
FastGxE ts-eQTL Variants,sigmoid colon #3,Colon_Sigmoid,1.3001434508467966,0.10598866712451385,0,yes
FastGxE ts-eQTL Variants,sigmoid colon #3,Colon_Transverse,0.913227128268413,0.9815684607614537,0,yes
FastGxE ts-eQTL Variants,sigmoid colon #3,Esophagus_Gastroesophageal_Junction,1.0545120143681863,0.7452820687877428,0,no
FastGxE ts-eQTL Variants,sigmoid colon #3,Esophagus_Mucosa,0.9688608781358921,0.9531582300278778,0,no
FastGxE ts-eQTL Variants,sigmoid colon #3,Esophagus_Muscularis,1.0174783260067901,0.7125789310213254,0,no
FastGxE ts-eQTL Variants,sigmoid colon #3,Heart_Atrial_Appendage,1.1446322595381508,0.2715276582478658,0,no
FastGxE ts-eQTL Variants,sigmoid colon #3,Heart_Left_Ventricle,0.8762608207905488,0.9999997903902816,0,no
FastGxE ts-eQTL Variants,sigmoid colon #3,Liver,1.0662346178643183,0.5745873617553992,0,no
FastGxE ts-eQTL Variants,sigmoid colon #3,Muscle_Skeletal,1.101773153045666,0.025678256716261737,1,no
FastGxE ts-eQTL Variants,sigmoid colon #3,Nerve_Tibial,1.0141746662200428,0.6673732054877372,0,no
FastGxE ts-eQTL Variants,sigmoid colon #3,Ovary,0.7236819404011747,0.9999997903902816,0,no
FastGxE ts-eQTL Variants,sigmoid colon #3,Pancreas,1.1088181138931057,0.2550842184287777,0,no
FastGxE ts-eQTL Variants,sigmoid colon #3,Prostate,0.89539990836008,0.9404381150654538,0,no
FastGxE ts-eQTL Variants,sigmoid colon #3,Spleen,1.029607076975706,0.6850285658020322,0,no
FastGxE ts-eQTL Variants,sigmoid colon #3,Stomach,0.8684535475426371,0.9984464588118109,0,no
FastGxE ts-eQTL Variants,sigmoid colon #3,Testis,0.9718423876726848,0.9984464588118109,0,no
FastGxE ts-eQTL Variants,sigmoid colon #3,Thyroid,0.9096984792856322,0.9999997903902816,0,no
FastGxE ts-eQTL Variants,sigmoid colon #3,Whole_Blood,0.9830366767643787,0.9404381150654538,0,no
FastGxE ts-eQTL Variants,sigmoid colon #4,Adipose_Subcutaneous,1.0340199164816612,0.6673732054877372,0,no
FastGxE ts-eQTL Variants,sigmoid colon #4,Adipose_Visceral_Omentum,1.115438686093305,0.5814537809502488,0,no
FastGxE ts-eQTL Variants,sigmoid colon #4,Adrenal_Gland,1.0064208505596122,0.7744458930899616,0,no
FastGxE ts-eQTL Variants,sigmoid colon #4,Artery_Aorta,1.104886152421167,0.32852608093749747,0,no
FastGxE ts-eQTL Variants,sigmoid colon #4,Artery_Coronary,0.8309139024899276,0.9404381150654538,0,no
FastGxE ts-eQTL Variants,sigmoid colon #4,Artery_Tibial,1.0567836187801132,0.4646947414035489,0,no
FastGxE ts-eQTL Variants,sigmoid colon #4,Brain_Anterior_cingulate_cortex_BA24,0.8923956540049187,0.9212630064527698,0,no
FastGxE ts-eQTL Variants,sigmoid colon #4,Brain_Cerebellum,1.0095161237894978,0.762171087029216,0,no
FastGxE ts-eQTL Variants,sigmoid colon #4,Breast_Mammary_Tissue,2.556787372048797,0.016720943505828794,1,no
FastGxE ts-eQTL Variants,sigmoid colon #4,Colon_Sigmoid,1.3908410027131322,0.06255988433982572,0,yes
FastGxE ts-eQTL Variants,sigmoid colon #4,Colon_Transverse,0.7977583225478764,0.9999997903902816,0,yes
FastGxE ts-eQTL Variants,sigmoid colon #4,Esophagus_Gastroesophageal_Junction,1.205220291196083,0.5955697784846422,0,no
FastGxE ts-eQTL Variants,sigmoid colon #4,Esophagus_Mucosa,1.022661922087939,0.6594128287515361,0,no
FastGxE ts-eQTL Variants,sigmoid colon #4,Esophagus_Muscularis,1,0.7974183537037361,0,no
FastGxE ts-eQTL Variants,sigmoid colon #4,Heart_Atrial_Appendage,1.2764474673510462,0.07578769571530349,0,no
FastGxE ts-eQTL Variants,sigmoid colon #4,Heart_Left_Ventricle,1.004902671272336,0.7744458930899616,0,no
FastGxE ts-eQTL Variants,sigmoid colon #4,Liver,1.0681111826691991,0.6056443507265188,0,no
FastGxE ts-eQTL Variants,sigmoid colon #4,Muscle_Skeletal,1.1874398565895665,1.1492208807160934e-4,1,no
FastGxE ts-eQTL Variants,sigmoid colon #4,Nerve_Tibial,0.9674457759538622,0.954122015491034,0,no
FastGxE ts-eQTL Variants,sigmoid colon #4,Ovary,0.9545467275608692,0.8792470920630774,0,no
FastGxE ts-eQTL Variants,sigmoid colon #4,Pancreas,1.1859635364365848,0.09834438052709418,0,no
FastGxE ts-eQTL Variants,sigmoid colon #4,Prostate,1.3697653376843937,0.4148172919577329,0,no
FastGxE ts-eQTL Variants,sigmoid colon #4,Spleen,0.9701460411311251,0.88003130780106,0,no
FastGxE ts-eQTL Variants,sigmoid colon #4,Stomach,0.8406009161095854,0.9997064479436676,0,no
FastGxE ts-eQTL Variants,sigmoid colon #4,Testis,1.017567886940205,0.5903572628167989,0,no
FastGxE ts-eQTL Variants,sigmoid colon #4,Thyroid,0.997651324994574,0.8090156472310992,0,no
FastGxE ts-eQTL Variants,sigmoid colon #4,Whole_Blood,1.1379881273437755,4.7391367167056266e-4,1,no
FastGxE ts-eQTL Variants,spleen,Adipose_Subcutaneous,1.0160141460719858,0.7043256779308404,0,no
FastGxE ts-eQTL Variants,spleen,Adipose_Visceral_Omentum,0.8939404245528272,0.9940108780600111,0,no
FastGxE ts-eQTL Variants,spleen,Adrenal_Gland,1.1611245784255009,0.1415018596218071,0,no
FastGxE ts-eQTL Variants,spleen,Artery_Aorta,0.9951899140303685,0.8208153376110795,0,no
FastGxE ts-eQTL Variants,spleen,Artery_Coronary,1.3877190109580062,0.6329250958016371,0,no
FastGxE ts-eQTL Variants,spleen,Artery_Tibial,0.9868174692331516,0.8779300245468815,0,no
FastGxE ts-eQTL Variants,spleen,Brain_Anterior_cingulate_cortex_BA24,0.8380930443533144,0.9649695381368384,0,no
FastGxE ts-eQTL Variants,spleen,Brain_Cerebellum,1.026062753085475,0.652851981115102,0,no
FastGxE ts-eQTL Variants,spleen,Breast_Mammary_Tissue,1.6632564252291924,0.04708402948131155,1,no
FastGxE ts-eQTL Variants,spleen,Colon_Sigmoid,1.0683694692826282,0.5814537809502488,0,no
FastGxE ts-eQTL Variants,spleen,Colon_Transverse,1,0.7984039779885089,0,no
